patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Marin,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",209,,
Marin,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,230,,
Marin,2013,18,INFECTIOUS & PARASITIC DISEASES,1406,,
Marin,2013,19,MENTAL DISEASES & DISORDERS,848,,
Marin,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,240,,
Marin,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",311,,
Marin,2013,22,BURNS,8,,
Marin,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,338,,
Marin,2013,24,MULTIPLE SIGNFICANT TRAUMA,55,,
Marin,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,13,,
Marin,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1217,,
Marin,2014,2,"EYE, DISEASES & DISORDERS",23,,
Marin,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",195,,
Marin,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1300,,
Marin,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1849,,
Marin,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1688,,
Marin,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",610,,
Marin,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",2707,,
Marin,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",510,,
Marin,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",377,,
Marin,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",682,,
Marin,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",84,,
Marin,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",195,,
Marin,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2494,,
Marin,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2440,,
Marin,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",199,,
Marin,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,276,,
Marin,2014,18,INFECTIOUS & PARASITIC DISEASES,1283,,
Marin,2014,19,MENTAL DISEASES & DISORDERS,871,,
Marin,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,245,,
Marin,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",272,,
Marin,2014,22,BURNS,9,,
Marin,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,295,,
Marin,2014,24,MULTIPLE SIGNFICANT TRAUMA,58,,
Marin,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,16,,
Marin,2015,0,UNGROUPABLE,1,,
Marin,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1387,,
Marin,2015,2,"EYE, DISEASES & DISORDERS",37,,
Marin,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",181,,
Marin,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1286,,
Marin,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1964,,
Marin,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1711,,
Marin,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",577,,
Marin,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",2839,,
Marin,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",465,,
Marin,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",364,,
Marin,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",642,,
Marin,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",87,,
Marin,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",161,,
Marin,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2358,,
Marin,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2342,,
Marin,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",192,,
Marin,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,255,,
Marin,2015,18,INFECTIOUS & PARASITIC DISEASES,1393,,
Marin,2015,19,MENTAL DISEASES & DISORDERS,892,,
Marin,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,283,,
Marin,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",214,,
Marin,2015,22,BURNS,12,,
Marin,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,225,,
Marin,2015,24,MULTIPLE SIGNFICANT TRAUMA,59,,
Marin,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,10,,
Marin,2016,0,UNGROUPABLE,1,,
Marin,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1430,,
Marin,2016,2,"EYE, DISEASES & DISORDERS",24,,
Marin,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",184,,
Marin,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1203,,
Marin,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1982,,
Marin,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1744,,
Marin,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",524,,
Marin,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3164,,
Marin,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",489,,
Marin,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",452,,
Marin,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",636,,
Marin,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",120,,
Marin,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",143,,
Marin,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2329,,
Marin,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2307,,
Marin,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",184,,
Marin,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,251,,
Marin,2016,18,INFECTIOUS & PARASITIC DISEASES,1459,,
Marin,2016,19,MENTAL DISEASES & DISORDERS,951,,
Marin,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,284,,
Marin,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",276,,
Marin,2016,22,BURNS,11,,
Marin,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,147,,
Marin,2016,24,MULTIPLE SIGNFICANT TRAUMA,59,,
Marin,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,10,,
Marin,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1489,,
Marin,2017,2,"EYE, DISEASES & DISORDERS",24,,
Marin,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",187,,
Marin,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1323,,
Marin,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1945,,
Marin,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1735,,
Marin,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",596,,
Marin,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3008,,
Marin,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",476,,
Marin,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",440,,
Marin,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",732,,
Marin,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",131,,
Marin,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",123,,
Marin,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2269,,
Marin,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2187,,
Marin,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",209,,
Marin,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,206,,
Marin,2017,18,INFECTIOUS & PARASITIC DISEASES,1740,,
Marin,2017,19,MENTAL DISEASES & DISORDERS,992,,
Marin,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,236,,
Marin,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",248,,
Marin,2017,22,BURNS,20,,
Marin,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,147,,
Marin,2017,24,MULTIPLE SIGNFICANT TRAUMA,51,,
Marin,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,14,,
Marin,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1508,,
Marin,2018,2,"EYE, DISEASES & DISORDERS",17,,
Marin,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",172,,
Marin,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1268,,
Marin,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",2045,,
Marin,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1705,,
Marin,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",587,,
Marin,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",2653,,
Marin,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",415,,
Marin,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",513,,
Marin,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",673,,
Marin,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",83,,
Marin,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",105,,
Marin,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2212,,
Marin,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1908,,
Marin,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",196,,
Marin,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,175,,
Marin,2018,18,INFECTIOUS & PARASITIC DISEASES,1613,,
Marin,2018,19,MENTAL DISEASES & DISORDERS,913,,
Marin,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,210,,
Marin,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",264,,
Marin,2018,22,BURNS,15,,
Marin,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,115,,
Marin,2018,24,MULTIPLE SIGNFICANT TRAUMA,48,,
Marin,2018,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,13,,
Mariposa,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",126,,
Mariposa,2012,2,"EYE, DISEASES & DISORDERS",1,,
Mariposa,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",17,,
Mariposa,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",188,,
Mariposa,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",281,,
Mariposa,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",157,,
Mariposa,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",52,,
Mariposa,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",235,,
Mariposa,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",33,,
Mariposa,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",48,,
Mariposa,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",61,,
Mariposa,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
Mariposa,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",33,,
Mariposa,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",157,,
Mariposa,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,167,,
Mariposa,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",15,,
Mariposa,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,14,,
Mariposa,2012,18,INFECTIOUS & PARASITIC DISEASES,84,,
Mariposa,2012,19,MENTAL DISEASES & DISORDERS,59,,
Mariposa,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,7,,
Mariposa,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",34,,
Mariposa,2012,22,BURNS,3,,
Mariposa,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,72,,
Mariposa,2012,24,MULTIPLE SIGNFICANT TRAUMA,12,,
Mariposa,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,2,,
Mariposa,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",97,,
Mariposa,2013,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Mariposa,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",13,,
Mariposa,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",154,,
Mariposa,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",226,,
Mariposa,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",150,,
Mariposa,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",44,,
Mariposa,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",239,,
Mariposa,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",38,,
Mariposa,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",40,,
Mariposa,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",58,,
Mariposa,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mariposa,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",22,,
Mariposa,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",130,,
Mariposa,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,115,,
Mariposa,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",15,,
Mariposa,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,12,,
Mariposa,2013,18,INFECTIOUS & PARASITIC DISEASES,92,,
Mariposa,2013,19,MENTAL DISEASES & DISORDERS,48,,
Mariposa,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,7,,
Mariposa,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",23,,
Mariposa,2013,22,BURNS,2,,
Mariposa,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,80,,
Mariposa,2013,24,MULTIPLE SIGNFICANT TRAUMA,2,,
Mariposa,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,2,,
Mariposa,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",100,,
Mariposa,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",18,,
Mariposa,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",151,,
Mariposa,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",270,,
Mariposa,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",174,,
Mariposa,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",48,,
Mariposa,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",261,,
Mariposa,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",34,,
Mariposa,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",47,,
Mariposa,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",56,,
Mariposa,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mariposa,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",23,,
Mariposa,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",109,,
Mariposa,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,103,,
Mariposa,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",14,,
Mariposa,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,6,,
Mariposa,2014,18,INFECTIOUS & PARASITIC DISEASES,97,,
Mariposa,2014,19,MENTAL DISEASES & DISORDERS,54,,
Mariposa,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,6,,
Mariposa,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",24,,
Mariposa,2014,22,BURNS,,2,Cell suppressed for complementary cell
Mariposa,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,72,,
Mariposa,2014,24,MULTIPLE SIGNFICANT TRAUMA,6,,
Mariposa,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",124,,
Mariposa,2015,2,"EYE, DISEASES & DISORDERS",2,,
Mariposa,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",19,,
Mariposa,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",168,,
Mariposa,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",238,,
Mariposa,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",161,,
Mariposa,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",56,,
Mariposa,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",255,,
Mariposa,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",47,,
Mariposa,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",60,,
Mariposa,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",63,,
Mariposa,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mariposa,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Mariposa,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",157,,
Mariposa,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,171,,
Mariposa,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",10,,
Mariposa,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,6,,
Mariposa,2015,18,INFECTIOUS & PARASITIC DISEASES,116,,
Mariposa,2015,19,MENTAL DISEASES & DISORDERS,49,,
Mariposa,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,12,,
Mariposa,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",27,,
Mariposa,2015,22,BURNS,,2,Cell suppressed for complementary cell
Mariposa,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,66,,
Mariposa,2015,24,MULTIPLE SIGNFICANT TRAUMA,5,,
Mariposa,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Mariposa,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",128,,
Mariposa,2016,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Mariposa,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",9,,
Mariposa,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",171,,
Mariposa,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",277,,
Mariposa,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",145,,
Mariposa,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",43,,
Mariposa,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",300,,
Mariposa,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",43,,
Mariposa,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",49,,
Mariposa,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",61,,
Mariposa,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mariposa,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",28,,
Mariposa,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",140,,
Mariposa,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,131,,
Mariposa,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",19,,
Mariposa,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,19,,
Mariposa,2016,18,INFECTIOUS & PARASITIC DISEASES,109,,
Mariposa,2016,19,MENTAL DISEASES & DISORDERS,49,,
Mariposa,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,12,,
Mariposa,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",31,,
Mariposa,2016,22,BURNS,3,,
Mariposa,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,30,,
Mariposa,2016,24,MULTIPLE SIGNFICANT TRAUMA,15,,
Mariposa,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Mariposa,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",138,,
Mariposa,2017,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Mariposa,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",10,,
Mariposa,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",183,,
Mariposa,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",266,,
Mariposa,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",176,,
Mariposa,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",50,,
Mariposa,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",287,,
Mariposa,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",53,,
Mariposa,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",43,,
Mariposa,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",79,,
Mariposa,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mariposa,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Mariposa,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",126,,
Mariposa,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,123,,
Mariposa,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",12,,
Mariposa,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,18,,
Mariposa,2017,18,INFECTIOUS & PARASITIC DISEASES,138,,
Mariposa,2017,19,MENTAL DISEASES & DISORDERS,73,,
Mariposa,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,16,,
Mariposa,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",25,,
Mariposa,2017,22,BURNS,1,,
Mariposa,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,22,,
Mariposa,2017,24,MULTIPLE SIGNFICANT TRAUMA,7,,
Mariposa,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",132,,
Mariposa,2018,2,"EYE, DISEASES & DISORDERS",3,,
Mariposa,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",14,,
Mariposa,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",188,,
Mariposa,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",233,,
Mariposa,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",157,,
Mariposa,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",58,,
Mariposa,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",293,,
Mariposa,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",51,,
Mariposa,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",51,,
